"COUNTYFP","TRACT","pm","label_cause","age_group_id","rr"
73,13601,17.86,"resp_copd","all ages",1.19399361954659
73,13801,18.49,"resp_copd","all ages",1.19399361954659
73,13901,18.11,"resp_copd","all ages",1.19399361954659
73,13902,18.22,"resp_copd","all ages",1.19399361954659
73,14000,16.38,"resp_copd","all ages",1.1734357228231
73,14102,16.37,"resp_copd","all ages",1.1734357228231
73,14104,16.53,"resp_copd","all ages",1.18374363205913
73,14105,17.39,"resp_copd","all ages",1.18374363205913
73,14203,16.56,"resp_copd","all ages",1.18374363205913
73,14204,16.88,"resp_copd","all ages",1.18374363205913
73,14301,17.05,"resp_copd","all ages",1.18374363205913
73,14302,16.47,"resp_copd","all ages",1.1734357228231
73,14403,16.77,"resp_copd","all ages",1.18374363205913
73,14404,17.58,"resp_copd","all ages",1.19399361954659
73,14405,17.35,"resp_copd","all ages",1.18374363205913
73,14406,16.68,"resp_copd","all ages",1.18374363205913
73,14407,18.21,"resp_copd","all ages",1.19399361954659
75,30000,14.11,"resp_copd","all ages",1.15264304196203
75,30100,14.45,"resp_copd","all ages",1.15264304196203
75,30200,14.77,"resp_copd","all ages",1.16306911755268
77,10100,18.09,"resp_copd","all ages",1.19399361954659
77,10200,18.03,"resp_copd","all ages",1.19399361954659
77,10300,14.72,"resp_copd","all ages",1.16306911755268
77,10400,15.39,"resp_copd","all ages",1.16306911755268
77,10600,16.85,"resp_copd","all ages",1.18374363205913
77,10700,17.31,"resp_copd","all ages",1.18374363205913
77,10800,15.5,"resp_copd","all ages",1.1734357228231
77,10900,17.46,"resp_copd","all ages",1.18374363205913
77,11000,16.79,"resp_copd","all ages",1.18374363205913
77,11100,15.79,"resp_copd","all ages",1.1734357228231
77,11200,15.57,"resp_copd","all ages",1.1734357228231
77,11300,14.08,"resp_copd","all ages",1.15264304196203
77,11400,15.17,"resp_copd","all ages",1.16306911755268
77,11501,15.6,"resp_copd","all ages",1.1734357228231
77,11502,15.24,"resp_copd","all ages",1.16306911755268
77,11601,15.2,"resp_copd","all ages",1.16306911755268
77,11602,15.43,"resp_copd","all ages",1.16306911755268
77,11700,15.55,"resp_copd","all ages",1.1734357228231
77,11800,15.34,"resp_copd","all ages",1.16306911755268
79,979100,15.32,"resp_copd","all ages",1.16306911755268
79,979200,15.64,"resp_copd","all ages",1.1734357228231
79,979300,16.18,"resp_copd","all ages",1.1734357228231
79,979400,16.31,"resp_copd","all ages",1.1734357228231
79,979500,16.01,"resp_copd","all ages",1.1734357228231
79,979600,16.35,"resp_copd","all ages",1.1734357228231
79,979700,15.32,"resp_copd","all ages",1.16306911755268
79,979800,15.55,"resp_copd","all ages",1.1734357228231
79,979900,15.16,"resp_copd","all ages",1.16306911755268
81,40200,15.54,"resp_copd","all ages",1.1734357228231
81,40300,15.92,"resp_copd","all ages",1.1734357228231
81,40400,15.37,"resp_copd","all ages",1.16306911755268
81,40500,15.52,"resp_copd","all ages",1.1734357228231
81,40601,15.72,"resp_copd","all ages",1.1734357228231
81,40602,15.27,"resp_copd","all ages",1.16306911755268
81,40700,16.07,"resp_copd","all ages",1.1734357228231
81,40800,16.56,"resp_copd","all ages",1.18374363205913
81,40900,15.6,"resp_copd","all ages",1.1734357228231
81,41000,15.2,"resp_copd","all ages",1.16306911755268
81,41100,15.25,"resp_copd","all ages",1.16306911755268
81,41200,15.02,"resp_copd","all ages",1.16306911755268
81,41300,15.63,"resp_copd","all ages",1.1734357228231
81,41400,15.6,"resp_copd","all ages",1.1734357228231
81,41600,15.31,"resp_copd","all ages",1.16306911755268
81,41700,15.11,"resp_copd","all ages",1.16306911755268
81,41800,15.03,"resp_copd","all ages",1.16306911755268
81,41900,15.17,"resp_copd","all ages",1.16306911755268
81,42001,16.03,"resp_copd","all ages",1.1734357228231
81,42002,15.32,"resp_copd","all ages",1.16306911755268
81,42100,15.29,"resp_copd","all ages",1.16306911755268
83,20100,16.1,"resp_copd","all ages",1.1734357228231
83,20200,15.62,"resp_copd","all ages",1.1734357228231
83,20300,15.27,"resp_copd","all ages",1.16306911755268
83,20401,15.03,"resp_copd","all ages",1.16306911755268
83,20402,16.17,"resp_copd","all ages",1.1734357228231
83,20500,17.24,"resp_copd","all ages",1.18374363205913
83,20600,16.71,"resp_copd","all ages",1.18374363205913
83,20700,16.53,"resp_copd","all ages",1.18374363205913
83,20801,16.57,"resp_copd","all ages",1.18374363205913
83,20802,16.51,"resp_copd","all ages",1.18374363205913
83,20900,17.06,"resp_copd","all ages",1.18374363205913
83,21000,17.44,"resp_copd","all ages",1.18374363205913
83,21100,15.72,"resp_copd","all ages",1.1734357228231
83,21200,15.88,"resp_copd","all ages",1.1734357228231
85,980800,16.23,"resp_copd","all ages",1.1734357228231
85,981000,16.6,"resp_copd","all ages",1.18374363205913
85,981100,15.99,"resp_copd","all ages",1.1734357228231
85,981200,15.73,"resp_copd","all ages",1.1734357228231
87,981400,15.62,"resp_copd","all ages",1.1734357228231
87,981500,16.05,"resp_copd","all ages",1.1734357228231
87,981600,16.4,"resp_copd","all ages",1.1734357228231
87,981700,16.68,"resp_copd","all ages",1.18374363205913
87,981800,16.63,"resp_copd","all ages",1.18374363205913
87,981900,16.65,"resp_copd","all ages",1.18374363205913
87,982000,16.7,"resp_copd","all ages",1.18374363205913
87,982100,16.92,"resp_copd","all ages",1.18374363205913
87,982200,16.17,"resp_copd","all ages",1.1734357228231
87,982300,15.81,"resp_copd","all ages",1.1734357228231
89,100,17.97,"resp_copd","all ages",1.19399361954659
89,201,16.26,"resp_copd","all ages",1.1734357228231
89,202,17.08,"resp_copd","all ages",1.18374363205913
89,301,17.4,"resp_copd","all ages",1.18374363205913
89,302,17.41,"resp_copd","all ages",1.18374363205913
89,401,15.84,"resp_copd","all ages",1.1734357228231
89,402,15.59,"resp_copd","all ages",1.1734357228231
89,501,17.38,"resp_copd","all ages",1.18374363205913
89,502,17.89,"resp_copd","all ages",1.19399361954659
89,503,17.76,"resp_copd","all ages",1.19399361954659
89,601,17.72,"resp_copd","all ages",1.19399361954659
89,602,17.38,"resp_copd","all ages",1.18374363205913
89,701,18.19,"resp_copd","all ages",1.19399361954659
89,702,18.08,"resp_copd","all ages",1.19399361954659
89,800,18.33,"resp_copd","all ages",1.19399361954659
89,901,15.91,"resp_copd","all ages",1.1734357228231
89,902,15.98,"resp_copd","all ages",1.1734357228231
89,1000,17.05,"resp_copd","all ages",1.18374363205913
89,1100,18.08,"resp_copd","all ages",1.19399361954659
89,1200,18.33,"resp_copd","all ages",1.19399361954659
89,1300,17.72,"resp_copd","all ages",1.19399361954659
89,1400,17.09,"resp_copd","all ages",1.18374363205913
89,1500,18.06,"resp_copd","all ages",1.19399361954659
89,1600,17.85,"resp_copd","all ages",1.19399361954659
89,1700,16.89,"resp_copd","all ages",1.18374363205913
89,1801,14.78,"resp_copd","all ages",1.16306911755268
89,1901,16.09,"resp_copd","all ages",1.1734357228231
89,1902,15.48,"resp_copd","all ages",1.16306911755268
89,1903,16.68,"resp_copd","all ages",1.18374363205913
89,2000,17.97,"resp_copd","all ages",1.19399361954659
89,2100,18.23,"resp_copd","all ages",1.19399361954659
89,2200,17.86,"resp_copd","all ages",1.19399361954659
89,2300,18.03,"resp_copd","all ages",1.19399361954659
89,2400,17.73,"resp_copd","all ages",1.19399361954659
89,2501,18.2,"resp_copd","all ages",1.19399361954659
89,2502,17.26,"resp_copd","all ages",1.18374363205913
89,2600,17.5,"resp_copd","all ages",1.19399361954659
89,2701,17.16,"resp_copd","all ages",1.18374363205913
89,2721,16.5,"resp_copd","all ages",1.18374363205913
89,2722,15.42,"resp_copd","all ages",1.16306911755268
89,2801,16.85,"resp_copd","all ages",1.18374363205913
89,2802,16.69,"resp_copd","all ages",1.18374363205913
89,2911,17.1,"resp_copd","all ages",1.18374363205913
89,2912,15.78,"resp_copd","all ages",1.1734357228231
89,2921,17.05,"resp_copd","all ages",1.18374363205913
89,2922,15.56,"resp_copd","all ages",1.1734357228231
89,10100,14.77,"resp_copd","all ages",1.16306911755268
89,10200,15.37,"resp_copd","all ages",1.16306911755268
89,10301,16.45,"resp_copd","all ages",1.1734357228231
89,10302,16.15,"resp_copd","all ages",1.1734357228231
89,10401,16.25,"resp_copd","all ages",1.1734357228231
89,10402,15.79,"resp_copd","all ages",1.1734357228231
89,10501,15.84,"resp_copd","all ages",1.1734357228231
89,10502,15.51,"resp_copd","all ages",1.1734357228231
89,10611,16.22,"resp_copd","all ages",1.1734357228231
89,10612,16.18,"resp_copd","all ages",1.1734357228231
89,10621,16.15,"resp_copd","all ages",1.1734357228231
89,10622,16.81,"resp_copd","all ages",1.18374363205913
89,10701,15.82,"resp_copd","all ages",1.1734357228231
89,10702,16.1,"resp_copd","all ages",1.1734357228231
89,10800,15.72,"resp_copd","all ages",1.1734357228231
89,10901,15.73,"resp_copd","all ages",1.1734357228231
89,10902,15.27,"resp_copd","all ages",1.16306911755268
89,11011,16.36,"resp_copd","all ages",1.1734357228231
89,11012,16.12,"resp_copd","all ages",1.1734357228231
89,11013,16.57,"resp_copd","all ages",1.18374363205913
89,11014,16.5,"resp_copd","all ages",1.18374363205913
89,11021,16.47,"resp_copd","all ages",1.1734357228231
89,11022,16.99,"resp_copd","all ages",1.18374363205913
89,11100,16.45,"resp_copd","all ages",1.1734357228231
89,11200,16.22,"resp_copd","all ages",1.1734357228231
89,11300,15.98,"resp_copd","all ages",1.1734357228231
89,11400,16.8,"resp_copd","all ages",1.18374363205913
91,982900,16.02,"resp_copd","all ages",1.1734357228231
91,983000,15.4,"resp_copd","all ages",1.16306911755268
91,983100,15.63,"resp_copd","all ages",1.1734357228231
91,983200,14.86,"resp_copd","all ages",1.16306911755268
91,983300,14.92,"resp_copd","all ages",1.16306911755268
91,983400,15.54,"resp_copd","all ages",1.1734357228231
93,984000,14.53,"resp_copd","all ages",1.16306911755268
93,984100,14.2,"resp_copd","all ages",1.15264304196203
93,984200,13.94,"resp_copd","all ages",1.15264304196203
93,984300,14.2,"resp_copd","all ages",1.15264304196203
93,984400,14.16,"resp_copd","all ages",1.15264304196203
93,984500,14.82,"resp_copd","all ages",1.16306911755268
93,984600,14.67,"resp_copd","all ages",1.16306911755268
93,984700,15.43,"resp_copd","all ages",1.16306911755268
95,30100,15.22,"resp_copd","all ages",1.16306911755268
95,30201,14.62,"resp_copd","all ages",1.16306911755268
95,30202,15.36,"resp_copd","all ages",1.16306911755268
95,30300,15.14,"resp_copd","all ages",1.16306911755268
95,30400,15.25,"resp_copd","all ages",1.16306911755268
95,30500,15.12,"resp_copd","all ages",1.16306911755268
95,30600,15.72,"resp_copd","all ages",1.1734357228231
95,30700,15.18,"resp_copd","all ages",1.16306911755268
95,30801,16.22,"resp_copd","all ages",1.1734357228231
95,30802,15.78,"resp_copd","all ages",1.1734357228231
95,30901,15.66,"resp_copd","all ages",1.1734357228231
95,30902,16,"resp_copd","all ages",1.1734357228231
95,31000,15.85,"resp_copd","all ages",1.1734357228231
95,31100,15.71,"resp_copd","all ages",1.1734357228231
95,31200,15.85,"resp_copd","all ages",1.1734357228231
97,200,14.83,"resp_copd","all ages",1.16306911755268
97,401,15.18,"resp_copd","all ages",1.16306911755268
97,402,15.18,"resp_copd","all ages",1.16306911755268
97,500,15.34,"resp_copd","all ages",1.16306911755268
97,600,15.06,"resp_copd","all ages",1.16306911755268
97,701,15.03,"resp_copd","all ages",1.16306911755268
97,702,15.76,"resp_copd","all ages",1.1734357228231
97,800,15.54,"resp_copd","all ages",1.1734357228231
97,901,16.26,"resp_copd","all ages",1.1734357228231
97,902,16.76,"resp_copd","all ages",1.18374363205913
97,903,16.51,"resp_copd","all ages",1.18374363205913
97,1001,15.96,"resp_copd","all ages",1.1734357228231
97,1002,15.88,"resp_copd","all ages",1.1734357228231
97,1100,12.65,"resp_copd","all ages",1.14215672176531
97,1200,13.13,"resp_copd","all ages",1.14215672176531
97,1302,14.98,"resp_copd","all ages",1.16306911755268
97,1400,15.8,"resp_copd","all ages",1.1734357228231
97,1501,14.5,"resp_copd","all ages",1.16306911755268
97,1502,12.67,"resp_copd","all ages",1.14215672176531
97,1600,11.92,"resp_copd","all ages",1.13160938267669
97,1700,13.24,"resp_copd","all ages",1.14215672176531
97,1800,11.31,"resp_copd","all ages",1.12100025041032
97,1901,11.1,"resp_copd","all ages",1.12100025041032
97,1902,11.57,"resp_copd","all ages",1.13160938267669
97,2000,13.22,"resp_copd","all ages",1.14215672176531
97,2100,14.55,"resp_copd","all ages",1.16306911755268
97,2200,14.46,"resp_copd","all ages",1.15264304196203
97,2301,13.94,"resp_copd","all ages",1.15264304196203
97,2302,14.21,"resp_copd","all ages",1.15264304196203
97,2400,16.22,"resp_copd","all ages",1.1734357228231
97,2501,16.08,"resp_copd","all ages",1.1734357228231
97,2502,15.12,"resp_copd","all ages",1.16306911755268
97,2600,16.02,"resp_copd","all ages",1.1734357228231
97,2700,16.37,"resp_copd","all ages",1.1734357228231
97,2800,16.09,"resp_copd","all ages",1.1734357228231
97,2900,16.36,"resp_copd","all ages",1.1734357228231
97,3000,14.51,"resp_copd","all ages",1.16306911755268
97,3100,14.94,"resp_copd","all ages",1.16306911755268
97,3202,14.98,"resp_copd","all ages",1.16306911755268
97,3203,14.83,"resp_copd","all ages",1.16306911755268
97,3204,15.87,"resp_copd","all ages",1.1734357228231
97,3205,15.42,"resp_copd","all ages",1.16306911755268
97,3301,14.72,"resp_copd","all ages",1.16306911755268
97,3302,14.9,"resp_copd","all ages",1.16306911755268
97,3402,14.11,"resp_copd","all ages",1.15264304196203
97,3404,14.26,"resp_copd","all ages",1.15264304196203
97,3405,13.84,"resp_copd","all ages",1.15264304196203
97,3406,14.07,"resp_copd","all ages",1.15264304196203
97,3407,13.54,"resp_copd","all ages",1.15264304196203
97,3408,13.63,"resp_copd","all ages",1.15264304196203
97,3501,14.18,"resp_copd","all ages",1.15264304196203
97,3502,14.12,"resp_copd","all ages",1.15264304196203
97,3602,13.92,"resp_copd","all ages",1.15264304196203
97,3605,14.12,"resp_copd","all ages",1.15264304196203
97,3606,14.3,"resp_copd","all ages",1.15264304196203
97,3607,14.8,"resp_copd","all ages",1.16306911755268
97,3608,13.74,"resp_copd","all ages",1.15264304196203
97,3703,14.65,"resp_copd","all ages",1.16306911755268
97,3704,15.19,"resp_copd","all ages",1.16306911755268
97,3705,14.45,"resp_copd","all ages",1.15264304196203
97,3706,14.4,"resp_copd","all ages",1.15264304196203
97,3707,15.24,"resp_copd","all ages",1.16306911755268
97,3708,13.91,"resp_copd","all ages",1.15264304196203
97,3709,13.86,"resp_copd","all ages",1.15264304196203
97,3710,14.17,"resp_copd","all ages",1.15264304196203
97,3800,13.56,"resp_copd","all ages",1.15264304196203
97,3901,15.47,"resp_copd","all ages",1.16306911755268
97,3902,15.28,"resp_copd","all ages",1.16306911755268
97,4000,16.42,"resp_copd","all ages",1.1734357228231
97,4100,16.1,"resp_copd","all ages",1.1734357228231
97,4200,15.91,"resp_copd","all ages",1.1734357228231
97,4300,15.26,"resp_copd","all ages",1.16306911755268
97,4400,15.38,"resp_copd","all ages",1.16306911755268
97,4500,15.2,"resp_copd","all ages",1.16306911755268
97,4600,16.22,"resp_copd","all ages",1.1734357228231
97,4700,16.22,"resp_copd","all ages",1.1734357228231
97,4800,14.78,"resp_copd","all ages",1.16306911755268
97,4900,14.7,"resp_copd","all ages",1.16306911755268
97,5000,14,"resp_copd","all ages",1.15264304196203
97,5100,13.82,"resp_copd","all ages",1.15264304196203
97,5200,15.31,"resp_copd","all ages",1.16306911755268
97,5300,13.4,"resp_copd","all ages",1.14215672176531
97,5400,13.95,"resp_copd","all ages",1.15264304196203
97,5500,14.27,"resp_copd","all ages",1.15264304196203
97,5600,13.73,"resp_copd","all ages",1.15264304196203
97,5700,13.91,"resp_copd","all ages",1.15264304196203
97,5800,13.93,"resp_copd","all ages",1.15264304196203
97,5900,13.42,"resp_copd","all ages",1.14215672176531
97,6000,13.45,"resp_copd","all ages",1.14215672176531
97,6102,13.01,"resp_copd","all ages",1.14215672176531
97,6103,13.48,"resp_copd","all ages",1.14215672176531
97,6104,13.34,"resp_copd","all ages",1.14215672176531
97,6105,13.36,"resp_copd","all ages",1.14215672176531
97,6200,13.06,"resp_copd","all ages",1.14215672176531
97,6301,12.63,"resp_copd","all ages",1.14215672176531
97,6302,13.27,"resp_copd","all ages",1.14215672176531
97,6401,13.25,"resp_copd","all ages",1.14215672176531
97,6402,13.68,"resp_copd","all ages",1.15264304196203
97,6403,13.64,"resp_copd","all ages",1.15264304196203
97,6404,13.72,"resp_copd","all ages",1.15264304196203
97,6405,14.02,"resp_copd","all ages",1.15264304196203
97,6500,13.31,"resp_copd","all ages",1.14215672176531
97,6600,12.6,"resp_copd","all ages",1.14215672176531
97,6700,13.28,"resp_copd","all ages",1.14215672176531
97,6801,13.49,"resp_copd","all ages",1.14215672176531
97,6802,14.03,"resp_copd","all ages",1.15264304196203
97,6901,13.73,"resp_copd","all ages",1.15264304196203
97,6902,13.96,"resp_copd","all ages",1.15264304196203
97,7000,12.78,"resp_copd","all ages",1.14215672176531
97,7101,13.55,"resp_copd","all ages",1.15264304196203
97,7102,12.99,"resp_copd","all ages",1.14215672176531
97,7103,12.09,"resp_copd","all ages",1.13160938267669
97,7200,11.88,"resp_copd","all ages",1.13160938267669
97,7300,13.08,"resp_copd","all ages",1.14215672176531
99,985600,14.6,"resp_copd","all ages",1.16306911755268
99,985700,14.81,"resp_copd","all ages",1.16306911755268
99,985800,14.56,"resp_copd","all ages",1.16306911755268
99,985900,14.61,"resp_copd","all ages",1.16306911755268
99,986000,14.51,"resp_copd","all ages",1.16306911755268
99,986100,14.17,"resp_copd","all ages",1.15264304196203
99,986200,14.55,"resp_copd","all ages",1.16306911755268
101,100,17.9,"resp_copd","all ages",1.19399361954659
101,200,17.63,"resp_copd","all ages",1.19399361954659
101,300,17.77,"resp_copd","all ages",1.19399361954659
101,400,17.09,"resp_copd","all ages",1.18374363205913
101,500,18.07,"resp_copd","all ages",1.19399361954659
101,600,17.48,"resp_copd","all ages",1.18374363205913
101,700,18.28,"resp_copd","all ages",1.19399361954659
101,900,17.22,"resp_copd","all ages",1.18374363205913
101,1000,18.07,"resp_copd","all ages",1.19399361954659
101,1100,18.31,"resp_copd","all ages",1.19399361954659
